112.5	0.913991843
113	0.913749081
113.5	0.913501923
114	0.913250457
114.5	0.912994768
115	0.912734941
115.5	0.912471059
116	0.912203204
116.5	0.911931454
117	0.911655889
117.5	0.911376585
118	0.911093617
118.5	0.910807058
119	0.910516983
119.5	0.910223461
120	1.003126563
120.5	1.02022124
121	1.036974245
121.5	1.053392035
122	1.069480948
122.5	1.085247202
123	1.100696896
123.5	1.115836016
124	1.130670433
124.5	1.145205908
125	1.159448094
125.5	1.173402537
126	1.187074678
126.5	1.200469855
127	1.213593305
127.5	1.226450168
128	1.239045485
128.5	1.251384202
129	1.263471173
129.5	1.275311159
130	1.286908832
130.5	1.298268775
131	1.309395486
131.5	1.320293377
132	1.330966776
132.5	1.34141993
133	1.351657007
133.5	1.361682095
134	1.371499204
134.5	1.381112271
135	1.390525156
135.5	1.399741647
136	1.408765463
136.5	1.417600247
137	1.42624958
137.5	1.434716971
138	1.443005863
138.5	1.451119636
139	1.459061605
139.5	1.466835023
140	1.47444308
140.5	1.481888908
141	1.489175578
141.5	1.496306105
142	1.503283445
142.5	1.5101105
143	1.516790115
143.5	1.523325084
144	1.529718147
144.5	1.535971991
145	1.542089254
145.5	1.548072525
146	1.553924341
146.5	1.559647193
147	1.565243527
147.5	1.570715738
148	1.576066181
148.5	1.581297162
149	1.586410947
149.5	1.591409757
150	1.596295773
150.5	1.601071132
151	1.605737933
151.5	1.610298235
152	1.614754058
152.5	1.619107383
153	1.623360155
153.5	1.627514281
154	1.631571634
154.5	1.635534048
155	1.639403326
155.5	1.643181236
156	1.646869511
156.5	1.650469853
157	1.653983932
157.5	1.657413385
158	1.660759819
158.5	1.664024812
159	1.667209909
159.5	1.670316628
160	1.673346458
160.5	1.676300861
161	1.67918127
161.5	1.68198909
162	1.684725701
162.5	1.687392457
163	1.689990687
163.5	1.692521693
164	1.694986754
164.5	1.697387123
165	1.699724032
165.5	1.701998688
166	1.704212275
166.5	1.706365956
167	1.70846087
167.5	1.710498138
168	1.712478856
168.5	1.714404101
169	1.71627493
169.5	1.718092379
170	1.719857466
170.5	1.721571188
171	1.723234525
171.5	1.724848436
172	1.726413865
172.5	1.727931736
173	1.729402955
173.5	1.730828414
174	1.732208985
174.5	1.733545525
175	1.734838874
175.5	1.736089858
176	1.737299285
176.5	1.73846795
177	1.73959663
177.5	1.740686091
178	1.741737081
178.5	1.742750337
179	1.74372658
179.5	1.744666518
180	1.745570846
180.5	1.746440246
181	1.747275386
181.5	1.748076921
182	1.748845497
182.5	1.749581744
183	1.750286282
183.5	1.750959719
184	1.751602651
184.5	1.752215664
185	1.752799331
185.5	1.753354216
186	1.753880871
186.5	1.754379839
187	1.754851652
187.5	1.755296831
188	1.755715889
188.5	1.756109328
189	1.75647764
189.5	1.75682131
190	1.757140812
190.5	1.757436611
191	1.757709165
191.5	1.75795892
192	1.758186317
192.5	1.758391788
193	1.758575755
193.5	1.758738633
194	1.75888083
194.5	1.759002745
195	1.759104771
195.5	1.759187292
196	1.759250686
196.5	1.759295323
197	1.759321566
197.5	1.759329771
198	1.759320289
198.5	1.759293463
199	1.759249628
199.5	1.759189116
200	1.759112251
200.5	1.759019349
201	1.758910724
201.5	1.758786681
202	1.758647521
202.5	1.758493538
203	1.75832502
203.5	1.758142252
204	1.757945512
204.5	1.757735072
205	1.757511201
205.5	1.75727416
206	1.757024209
206.5	1.756761599
207	1.756486579
207.5	1.756199392
208	1.755900277
208.5	1.755589469
209	1.755267196
209.5	1.754933685
210	1.754589157
210.5	1.847433829
211	1.864462798
211.5	1.881142958
212	1.897480904
212.5	1.913483114
213	1.929155935
213.5	1.9445056
214	1.959538225
214.5	1.974259806
215	1.988676227
215.5	2.002793267
216	2.016616586
216.5	2.030151746
217	2.043404197
217.5	2.056379292
218	2.069082279
218.5	2.08151831
219	2.093692436
219.5	2.105609615
220	2.117274713
220.5	2.1286925
221	2.139867658
221.5	2.150804783
222	2.161508381
222.5	2.171982874
223	2.1822326
223.5	2.192261818
224	2.202074701
224.5	2.211675348
225	2.22106778
225.5	2.23025594
226	2.239243698
226.5	2.248034852
227	2.256633125
227.5	2.265042174
228	2.273265582
228.5	2.281306869
229	2.289169487
229.5	2.296856821
230	2.304372195
230.5	2.311718869
231	2.318900039
231.5	2.325918846
232	2.332778367
232.5	2.339481622
233	2.346031576
233.5	2.352431137
234	2.358683156
234.5	2.364790433
235	2.370755713
235.5	2.376581692
236	2.382271013
236.5	2.387826268
237	2.393250003
237.5	2.398544713
238	2.40371285
238.5	2.408756813
239	2.413678964
239.5	2.418481614
240	2.423167032
240.5	2.427737446
241	2.432195041
241.5	2.436541959
242	2.440780304
242.5	2.444912139
243	2.448939489
243.5	2.452864338
244	2.456688637
244.5	2.460414297
245	2.464043194
245.5	2.467577167
246	2.471018023
246.5	2.474367533
247	2.477627435
247.5	2.480799435
248	2.483885205
248.5	2.486886386
249	2.489804591
249.5	2.492641397
250	2.495398357
250.5	2.49807699
251	2.500678788
251.5	2.503205216
252	2.505657712
252.5	2.508037682
253	2.510346512
253.5	2.512585556
254	2.514756147
254.5	2.516859589
255	2.518897165
255.5	2.520870129
256	2.522779718
256.5	2.524627142
257	2.526413584
257.5	2.528140213
258	2.529808169
258.5	2.531418575
259	2.53297253
259.5	2.534471113
260	2.535915384
260.5	2.537306382
261	2.538645124
261.5	2.539932613
262	2.541169827
262.5	2.542357731
263	2.543497269
263.5	2.544589367
264	2.545634934
264.5	2.546634863
265	2.547590028
265.5	2.548501287
266	2.549369484
266.5	2.550195446
267	2.550979981
267.5	2.551723886
268	2.552427942
268.5	2.553092915
269	2.553719555
269.5	2.5543086
270	2.554860773
270.5	2.555376783
271	2.555857327
271.5	2.556303087
272	2.556714735
272.5	2.557092927
273	2.557438307
273.5	2.55775151
274	2.558033155
274.5	2.558283853
275	2.5585042
275.5	2.558694784
276	2.558856179
276.5	2.558988951
277	2.559093651
277.5	2.559170825
278	2.559221004
278.5	2.559244712
279	2.559242463
279.5	2.559214759
280	2.559162094
280.5	2.559084953
281	2.558983812
281.5	2.558859137
282	2.558711385
282.5	2.558541006
283	2.558348439
283.5	2.558134117
284	2.557898465
284.5	2.557641897
285	2.557364824
285.5	2.557067644
286	2.55675075
286.5	2.556414528
287	2.556059356
287.5	2.555685607
288	2.555293641
288.5	2.554883819
289	2.55445649
289.5	2.554011997
290	2.553550677
290.5	2.553072862
291	2.552578877
291.5	2.552069039
292	2.551543663
292.5	2.551003052
293	2.55044751
293.5	2.54987733
294	2.549292802
294.5	2.548694212
295	2.548081836
295.5	2.547455949
296	2.546816819
296.5	2.546164709
297	2.545499876
297.5	2.544822576
298	2.544133055
298.5	2.543431559
299	2.542718326
299.5	2.54199359
300	2.541257582
